abstract,date,title,url
"近年来，我国以网络购物、移动支付、线上线下融合等新业态新模式为特征的新型消费迅速发展，特别是今年新冠肺炎疫情发生以来，传统接触式线下消费受到影响，新型消费发挥了重要作用，有效保障了居民日常生活需要，推动了国内消费恢复，促进了经济企稳回升。",2020-09-21 18:11,国务院办公厅关于以新业态新模式引领新型消费加快发展的意见,http://house.china.com.cn/newscenter/view/1680643.htm
"近日，福建省住房和城乡建设厅发布《关于加强商品房预售资金监管工作的指导意见闽建〔2020〕7号》，为进一步加强商品房预售资金监督管理，维护商品房交易双方合法权益。该份文件主要涉及9个方面。",2020-09-16 11:59,福建加强预售资金监管 不得挪用于买地或偿债,http://house.china.com.cn/newscenter/view/1679747.htm
"中国电影发行放映协会发布《电影放映场所恢复开放疫情防控指南》（第三版），9月25日起实行。",2020-09-16 10:08,影院恢复开放的第三版防控指南9月25日起实行 上座率不超75%,http://house.china.com.cn/newscenter/view/1679692.htm
"成都市人民政府办公厅发布通知指出，增加住宅用地供应，优化供应结构，住宅用地占经营性用地的比重不低于60%，供需紧张区域不低于70%，优先确保保障性住房用地供应。建立房价地价联动机制，有效调控土地价格，引导市场主体理性拿地。全面清理已供未开发的土地情况并向社会公布，加大已供未开发土地的促建力度，严格落实闲置土地处置规定，坚决打击捂地、捂盘行为。",2020-09-14 12:25,成都出台“房产新政15条” 保持房地产市场平稳健康发展,http://house.china.com.cn/newscenter/view/1679188.htm
"辽宁省沈阳市房产局、沈阳市自然资源局等联合发布通知，《通知》提到，严格差别化信贷税收政策，保持房地产市场平稳健康发展，要求严格住房用地出让溢价率管控；制定严格的房地产开发项目竞配建管理办法，加强全过程监管；依法严格整治未许先售行为；同时，严格执行个人购买首套商品住房首付比例不低于30%规定，第二套商品住房首付比例提高到50%。",2020-09-06 13:05,沈阳出台楼市新政：二套房首付提高至50% 严控土地溢价,http://house.china.com.cn/newscenter/view/1677695.htm
"今天，杭州市房地产平稳健康发展领导小组办公室发布《关于进一步促进房地产市场平稳健康发展的通知》（以下简称《通知》），对土地市场、住房贷款、税收政策、限购政策、无房家庭认定等方面内容作了进一步明确规定。",2020-09-04 08:14,杭州发布进一步促进房地产市场平稳健康发展的通知,http://house.china.com.cn/newscenter/view/1677350.htm
8月30日，无锡市发布《市政府办公室关于进一步促进我市房地产市场平稳健康发展的通知》(下简称《通知》)。《通知》通过完善商品住房限购政策、发挥税收调控作用、调整无锡市区差别化住房信贷政策、严格审查购房资金来源等手段，进一步遏制投机炒房。,2020-08-31 08:34,“假离婚”购房不灵了！无锡楼市新政：离异2年内仍限购,http://house.china.com.cn/newscenter/view/1676211.htm
"日前，吉林省公安厅等部门联合出台《吉林省全面深化户籍制度改革的意见》，公安机关对取消落户限制等方面政策进行调整。 其中包括，全面放开放宽城镇落户条件，租房也可落户。",2020-08-26 09:33,吉林省发布户籍制度改革新政：租房可落户,http://house.china.com.cn/newscenter/view/1675082.htm
"近日，扬子晚报记者从江苏省自然资源厅获悉，根据自然资源部工作安排，江苏省自然资源厅就做好2020年住宅用地供应分类调控工作进行部署。",2020-08-20 11:32,江苏：加强对南京、无锡、苏州市住宅用地供应监测,http://house.china.com.cn/newscenter/view/1673710.htm
8月18日，海南省政府办公厅下发《关于坚决遏制新增农村乱占耕地建房问题的通知》(以下简称《通知》)，要求严守耕地保护红线，以“零容忍”态度，坚决遏制新增违法乱占耕地建房问题;坚持疏堵结合，切实保障农村村民建房合理用地需求，进一步提高全社会依法用地和规划报建的意识。,2020-08-20 10:53,守住耕地保护红线 海南对新增违法乱占耕地建房“零容忍”,http://house.china.com.cn/newscenter/view/1673540.htm
8月18日上午，南京发布的今年第九号土地出让公告中明确指出，涉宅地块达到最高限价后，将不再竞争人才房面积，而是改为通过现场摇号方式确定竞得人，同时提高对竞买资金的要求，限制竞买数量。,2020-08-18 11:10,南京出台“土地新政”—— 地价“触顶”后改为摇号定买家 限制竞买数量,http://house.china.com.cn/newscenter/view/1672884.htm
"据北京市人民政府网站8月11日消息，北京市人民政府发布关于落实户有所居加强农村宅基地及房屋建设管理的指导意见。",2020-08-11 14:13,北京：严禁社会资本利用宅基地建设别墅大院和私人会馆,http://house.china.com.cn/newscenter/view/1670746.htm
"海南省自然资源和规划厅、省农业农村厅日前联合下发通知，要求加强规划管控，强化用地保障，落实“逢建必报”，坚持疏堵结合，做到“早发现、早制止、严查处”。对本通知下发之日起违法占用耕地建房的，不论出于何种理由，一律予以拆除。",2020-08-11 11:57,海南两部门联合下发通知：违法占用耕地建房一律拆除,http://house.china.com.cn/newscenter/view/1670732.htm
"宁波市住房和城乡建设局、市委网信办、市市场监管局、中国人民银行宁波市中心支行、宁波银保监局联合印发《关于开展房地产市场专项整治工作的通知》。即日起，在全市范围内开展为期三个月的房地产市场专项整治工作，进一步规范房地产开发企业及中介机构经营行为，维护群众合法权益，促进房地产市场平稳健康发展。",2020-08-10 19:16,宁波5部门联手整治房地产市场,http://house.china.com.cn/newscenter/view/1670562.htm
8月10日，据广州市人民政府官网消息，中共广州市白云区委组织部、广州市白云区人力资源和社会保障局印发《广州市白云区落实广州市人才绿卡行政审核事权实施办法（暂行）》。,2020-08-10 16:53,广州市白云区出台人才绿卡细则：工作超6个月可在全区购房,http://house.china.com.cn/newscenter/view/1670528.htm
8月4日，发改委发布关于粤港澳大湾区城际铁路建设规划的批复。,2020-08-04 11:49,发改委：批复粤港澳大湾区城际铁路建设规划 总投资约4741亿元,http://house.china.com.cn/newscenter/view/1669004.htm
"国家发改委8月3日消息，近日，国家发改委发布《关于做好基础设施领域不动产投资信托基金（REITs）试点项目申报工作的通知》指出，聚焦重点行业。优先支持基础设施补短板项目，鼓励新型基础设施项目开展试点。",2020-08-03 16:26,发改委发布《关于做好基础设施领域不动产投资信托基金（REITs）试点项目申报工作的通知》,http://house.china.com.cn/newscenter/view/1668757.htm
"在高新区就业、创业并连续缴纳社保或个税12个月及以上，申请人个人及家庭（含未成年子女）在苏州大市范围无自有住房且1年内无住房交易记录的本科和硕士人才；在高新区就业、创业，申请人个人及家庭（含未成年子女）在苏州大市范围内无自有住房的博士、区人才办认定的高层次紧缺人才和特殊人才。",2020-08-03 15:57,苏州高新区人才优先购买商品住房操作办法,http://house.china.com.cn/newscenter/view/1668607.htm
7月30日，广东省东莞市住房和城乡建设局印发《东莞市人才安居办法（试行）》的通知。,2020-07-31 14:43,东莞市人才安居新政试行  新入户可享每年6000元租房补贴,http://house.china.com.cn/newscenter/view/1668236.htm
"近日，安徽省合肥市住房保障和房产管理局等发布了《关于非住宅改建为租赁住房工作的通知》。",2020-07-30 11:13,合肥：非住宅可改建为租赁住房 改建项目规模不少于50套,http://house.china.com.cn/newscenter/view/1667856.htm
"近日，近期备受关注的深圳房地产调控“新八条”细则正式出台。细则对市民提出的社保、离婚和新政执行节点等具体细节进行了解读。",2020-07-30 09:43,2020深圳房地产调控“新八条”细则详细内容解读,http://house.china.com.cn/newscenter/view/1667730.htm
"为深入贯彻落实党中央、国务院关于加快建立多主体供给、多渠道保障、租购并举住房制度的决策部署，加快完善我省城镇住房保障体系，多渠道满足住房困难群众的基本住房需要，经省人民政府同意，现就因地制宜发展共有产权住房提出以下意见",2020-07-29 12:13,广东省住房和城乡建设厅等六部门发布《关于因地制宜发展共有产权住房的指导意见》,http://house.china.com.cn/newscenter/view/1667337.htm
